,날짜,상품명,바코드,발주가능상태,입고수량,카테고리,출고수량
8486,2019-06-28,V2_196,8801046316634.0,발주가능,0,헤어케어,1
8487,2019-06-28,V2_205,8801046318393.0,발주가능,0,F&B,0
8488,2019-06-28,V2_209,8801046322925.0,발주가능,0,덴탈케어,0
8489,2019-06-28,V2_212,8801046319253.0,발주가능,0,덴탈케어,2
8490,2019-06-28,V2_213,8801046321607.0,발주가능,0,헤어케어,0
8491,2019-06-28,V2_216,8801046318621.0,발주가능,0,헤어케어,0
8492,2019-06-28,V2_222,8801046320891.0,단종,0,세탁세제,0
8493,2019-06-28,V2_223,8801046318256.0,발주가능,0,세탁세제,1
8494,2019-06-28,V2_225,8801046322901.0,발주가능,0,덴탈케어,0
8495,2019-06-28,V2_227,8801046323717.0,발주가능,0,헤어케어,0
8496,2019-06-28,V2_229,8801046318997.0,발주가능,0,주방세제,1
8497,2019-06-28,V2_474,8801046886120.0,발주가능,16,헤어케어,2
8498,2019-06-28,V2_234,8801046872758.0,발주가능,0,세탁세제,1
8499,2019-06-28,V2_237,8801046312698.0,발주가능,24,덴탈케어,0
8500,2019-06-28,V2_240,8801046315521.0,발주가능,0,덴탈케어,4
8501,2019-06-28,V2_241,8801046319673.0,발주가능,0,덴탈케어,0
8502,2019-06-28,V2_242,8801046321058.0,발주가능,0,덴탈케어,0
8503,2019-06-28,V2_246,8801046299234.0,발주가능,0,덴탈케어,0
8504,2019-06-28,V2_247,8801046322444.0,발주가능,0,덴탈케어,0
8505,2019-06-28,V2_248,8801046316450.0,발주가능,0,덴탈케어,0
8506,2019-06-28,V2_249,8801046320747.0,발주가능,0,덴탈케어,0
8507,2019-06-28,V2_252,18801046263430.0,발주가능,0,헤어케어,0
8508,2019-06-28,V2_254,8801046323205.0,발주가능,0,ST,0
8509,2019-06-28,V2_258,8801046304945.0,발주가능,0,ST,0
8510,2019-06-28,V2_259,8801046323496.0,발주가능,10,ST,2
8511,2019-06-28,V2_260,8801046323229.0,발주가능,0,ST,0
8512,2019-06-28,V2_261,8801046323212.0,발주가능,0,ST,0
8513,2019-06-28,V2_262,8801046304969.0,발주가능,0,ST,0
8514,2019-06-28,V2_266,18801046259877.0,발주가능,0,F&B,0
8515,2019-06-28,V2_268,18801046259860.0,발주가능,0,F&B,0
8516,2019-06-28,V2_269,18801046898847.0,발주가능,0,덴탈케어,0
8517,2019-06-28,V2_270,8801046318706.0,발주가능,0,세탁세제,1
8518,2019-06-28,V2_271,8801046320884.0,발주가능,0,세탁세제,5
8519,2019-06-28,V2_272,18801046872755.0,발주가능,0,세탁세제,2
8520,2019-06-28,V2_275,18801046900632.0,발주가능,0,헤어케어,0
8521,2019-06-28,V2_279,18801046872762.0,발주가능,18,세탁세제,1
8522,2019-06-28,V2_283,18801046308544.0,발주가능,44,주방세제,12
8523,2019-06-28,V2_284,18801046871543.0,발주가능,0,F&B,0
8524,2019-06-28,V2_285,18801046263461.0,발주가능,0,헤어케어,1
8525,2019-06-28,V2_286,18801046294038.0,발주가능,0,덴탈케어,0
8526,2019-06-28,V2_287,18801046300548.0,발주가능,0,덴탈케어,0
8527,2019-06-28,V2_288,18801046296834.0,발주가능,6,덴탈케어,0
8528,2019-06-28,V2_289,18801046294021.0,발주가능,0,덴탈케어,0
8529,2019-06-28,V2_290,18801046298470.0,발주가능,0,덴탈케어,0
8530,2019-06-28,V2_291,18801046318932.0,발주가능,0,주방세제,0
8531,2019-06-28,V2_292,18801046318994.0,발주가능,0,주방세제,0
8532,2019-06-28,V2_298,18801046878993.0,발주가능,0,세탁세제,4
8533,2019-06-28,V2_302,18801046319960.0,발주가능,0,주방세제,0
8534,2019-06-28,V2_303,18801046979508.0,발주가능,0,주방세제,1
8535,2019-06-28,V2_308,18801046250997.0,발주가능,10,주방세제,0
8536,2019-06-28,V2_309,18801046295646.0,발주가능,0,주방세제,0
8537,2019-06-28,V2_313,18801046311490.0,발주가능,0,덴탈케어,0
8538,2019-06-28,V2_320,18801046287092.0,발주가능,0,세탁세제,0
8539,2019-06-28,V2_321,18801046286231.0,발주가능,0,세탁세제,0
8540,2019-06-28,V2_325,18801046903008.0,발주가능,0,주방세제,0
8541,2019-06-28,V2_329,18801046303761.0,발주가능,0,주방세제,0
8542,2019-06-28,V2_333,18801046314804.0,발주가능,0,ST,0
8543,2019-06-28,V2_334,18801046314774.0,발주가능,0,ST,0
8544,2019-06-28,V2_337,18801046314828.0,발주가능,0,ST,0
8545,2019-06-28,V2_341,18801046299774.0,발주가능,0,헤어케어,0
8546,2019-06-28,V2_342,18801046277055.0,발주가능,0,헤어케어,0
8547,2019-06-28,V2_346,18801046318697.0,발주가능,0,세탁세제,0
8548,2019-06-28,V2_347,18801046318246.0,발주가능,0,세탁세제,0
8549,2019-06-28,V2_349,18801046319328.0,발주가능,0,세탁세제,0
8550,2019-06-28,V2_352,18801046319335.0,발주가능,0,세탁세제,1
8551,2019-06-28,V2_353,18801046316990.0,발주가능,0,세탁세제,0
8552,2019-06-28,V2_358,18801046288204.0,발주가능,0,덴탈케어,0
8553,2019-06-28,V2_360,18801046299996.0,발주가능,0,덴탈케어,0
8554,2019-06-28,V2_361,18801046275747.0,발주가능,0,덴탈케어,0
8555,2019-06-28,V2_362,18801046299873.0,발주가능,0,덴탈케어,0
8556,2019-06-28,V2_363,18801046275730.0,발주가능,0,덴탈케어,0
8557,2019-06-28,V2_365,18801046301163.0,발주가능,0,덴탈케어,0
8558,2019-06-28,V2_369,18801046304850.0,발주가능,0,덴탈케어,0
8559,2019-06-28,V2_370,18801046319250.0,발주가능,0,덴탈케어,0
8560,2019-06-28,V2_372,18801046304829.0,발주가능,0,덴탈케어,0
8561,2019-06-28,V2_373,18801046312695.0,발주가능,0,덴탈케어,0
8562,2019-06-28,V2_377,18801046291518.0,발주가능,0,ST,0
8563,2019-06-28,V2_382,18801046903381.0,발주가능,0,ST,0
8564,2019-06-28,V2_387,18801046314835.0,발주가능,0,ST,0
8565,2019-06-28,V2_394,18801046322908.0,발주가능,0,덴탈케어,0
8566,2019-06-28,V2_395,18801046314736.0,발주가능,0,덴탈케어,0
8567,2019-06-28,V2_397,18801046316761.0,발주가능,0,덴탈케어,0
8568,2019-06-28,V2_402,18801046315306.0,발주가능,0,덴탈케어,0
8569,2019-06-28,V2_403,18801046322922.0,발주가능,0,덴탈케어,0
8570,2019-06-28,V2_407,18801046292461.0,발주가능,0,덴탈케어,0
8571,2019-06-28,V2_410,18801046316570.0,발주가능,0,헤어케어,0
8572,2019-06-28,V2_411,18801046902094.0,발주가능,0,헤어케어,0
8573,2019-06-28,V2_416,18801046316631.0,발주가능,0,헤어케어,0
8574,2019-06-28,V2_419,18801046299767.0,발주가능,0,헤어케어,0
8575,2019-06-28,V2_420,18801046299682.0,발주가능,0,헤어케어,0
8576,2019-06-28,V2_422,18801046318628.0,발주가능,0,헤어케어,0
8577,2019-06-28,V2_423,18801046263454.0,발주가능,20,헤어케어,1
8578,2019-06-28,V2_426,18801046303495.0,발주가능,0,ST,0
8579,2019-06-28,V2_428,18801046303518.0,발주가능,0,ST,0
8580,2019-06-28,V2_432,18801046261252.0,발주가능,0,덴탈케어,0
8581,2019-06-28,V2_433,18801046284497.0,발주가능,0,덴탈케어,0
8582,2019-06-28,V2_434,18801046299224.0,발주가능,0,덴탈케어,0
8583,2019-06-28,V2_446,18801046280796.0,발주가능,0,헤어케어,0
8584,2019-06-28,V2_450,18801046315252.0,발주가능,0,매입브랜드,0
8585,2019-06-28,V2_451,18801046315245.0,발주가능,0,매입브랜드,0
8586,2019-06-28,V2_453,18801046321604.0,발주가능,0,헤어케어,0
8587,2019-06-28,V2_454,18801046316600.0,발주가능,0,헤어케어,0
8588,2019-06-28,V2_460,8801046331439.0,발주가능,0,매입브랜드,1
8589,2019-06-28,V2_463,8801046297780.0,발주가능,24,ST,1
8590,2019-06-28,V2_465,8801046321171.0,발주가능,0,덴탈케어,2
8591,2019-06-28,V2_489,18801046335250.0,발주가능,0,세탁세제,4
8592,2019-06-28,V2_490,18801046335236.0,발주가능,0,세탁세제,0
8593,2019-06-28,V2_494,8801046328422.0,발주가능,40,세탁세제,0
8594,2019-06-28,V2_486,8801046324165.0,발주가능,0,세탁세제,0
8595,2019-06-28,V2_475,8801046331590.0,발주가능,0,F&B,0
8596,2019-06-28,V2_476,8801046330968.0,발주가능,0,헤어케어,0
8597,2019-06-28,V2_477,8801046330951.0,발주가능,0,헤어케어,0
8598,2019-06-28,V2_498,8801046320792.0,발주가능,0,세탁세제,0
8599,2019-06-28,V2_500,8801046328354.0,발주가능,108,세탁세제,3
8600,2019-06-28,V2_502,8801046328392.0,발주가능,66,세탁세제,4
8601,2019-06-28,V2_504,8801046324158.0,발주가능,0,세탁세제,0
8602,2019-06-28,V2_506,8801046328491.0,발주가능,0,세탁세제,0
8603,2019-06-28,V2_509,8801046329092.0,발주가능,0,세탁세제,0
8604,2019-06-28,V2_510,8801046328514.0,발주가능,0,세탁세제,0
8605,2019-06-28,V2_507,8801046330302.0,발주가능,6,세탁세제,1
8606,2019-06-28,V2_511,8801046325315.0,발주가능,0,세탁세제,0
8607,2019-06-28,V2_514,8801046324189.0,발주가능,0,세탁세제,0
8608,2019-06-29,V2_2,8801046878934.0,발주가능,0,세탁세제,1
8609,2019-06-29,V2_478,8801046244234.0,발주가능,0,세탁세제,2
8610,2019-06-29,V2_6,8801046992739.0,발주가능,960,헤어케어,36
8611,2019-06-29,V2_9,8801046247754.0,발주가능,318,세탁세제,14
8612,2019-06-29,V2_10,8801046878996.0,발주가능,240,세탁세제,42
8613,2019-06-29,V2_12,8801046246559.0,발주가능,0,세탁세제,18
8614,2019-06-29,V2_14,8801046245125.0,발주가능,0,세탁세제,0
8615,2019-06-29,V2_15,8801046247730.0,발주가능,0,세탁세제,29
8616,2019-06-29,V2_16,8801046892916.0,발주가능,0,주방세제,3
8617,2019-06-29,V2_19,8801046245309.0,발주가능,120,헤어케어,16
8618,2019-06-29,V2_23,8801046253779.0,발주가능,0,세탁세제,10
8619,2019-06-29,V2_25,8801046879054.0,발주가능,0,세탁세제,8
8620,2019-06-29,V2_29,8801046896365.0,발주가능,0,주방세제,4
8621,2019-06-29,V2_31,8801046255568.0,발주가능,0,세탁세제,29
8622,2019-06-29,V2_32,8801046255575.0,발주가능,6,세탁세제,18
8623,2019-06-29,V2_34,8801046900680.0,발주가능,96,헤어케어,0
8624,2019-06-29,V2_35,8801046900697.0,발주가능,0,헤어케어,0
8625,2019-06-29,V2_38,8801046902035.0,발주가능,56,헤어케어,0
8626,2019-06-29,V2_39,8801046902103.0,발주가능,640,헤어케어,38
8627,2019-06-29,V2_41,8801046900635.0,발주가능,160,헤어케어,9
8628,2019-06-29,V2_45,8801046903391.0,발주가능,0,ST,0
8629,2019-06-29,V2_48,8801046862438.0,발주가능,0,F&B,5
8630,2019-06-29,V2_52,8801046870112.0,발주가능,300,F&B,7
8631,2019-06-29,V2_53,8801046986660.0,발주가능,0,덴탈케어,2
8632,2019-06-29,V2_54,8801046877920.0,발주가능,0,세탁세제,6
8633,2019-06-29,V2_57,8801046886700.0,발주가능,0,덴탈케어,14
8634,2019-06-29,V2_517,8801046275733.0,발주가능,0,세탁세제,1
8635,2019-06-29,V2_63,8801046276921.0,단종,0,헤어케어,0
8636,2019-06-29,V2_65,8801046277058.0,단종,0,헤어케어,2
8637,2019-06-29,V2_67,8801046269350.0,발주가능,0,세탁세제,13
8638,2019-06-29,V2_68,8801046269367.0,발주가능,0,세탁세제,6
8639,2019-06-29,V2_70,8801046277867.0,발주가능,402,기타,7
8640,2019-06-29,V2_78,18801046255572.0,발주가능,0,세탁세제,1
8641,2019-06-29,V2_79,18801046269364.0,발주가능,0,세탁세제,1
8642,2019-06-29,V2_80,8801046256237.0,발주가능,1208,헤어케어,24
8643,2019-06-29,V2_82,8801046294024.0,발주가능,0,덴탈케어,29
8644,2019-06-29,V2_86,18801046294762.0,발주가능,4199,세탁세제,154
8645,2019-06-29,V2_87,18801046294779.0,발주가능,0,세탁세제,70
8646,2019-06-29,V2_93,8801046294048.0,발주가능,963,덴탈케어,17
8647,2019-06-29,V2_94,8801046280751.0,발주가능,8,헤어케어,1
8648,2019-06-29,V2_95,8801046275566.0,발주가능,1296,주방세제,7
8649,2019-06-29,V2_96,8801046263129.0,발주가능,0,주방세제,94
8650,2019-06-29,V2_102,8801046293775.0,단종,0,F&B,0
8651,2019-06-29,V2_106,8801046979501.0,발주가능,0,주방세제,0
8652,2019-06-29,V2_107,8801046979525.0,발주가능,0,주방세제,12
8653,2019-06-29,V2_109,8801046298657.0,발주가능,0,세탁세제,0
8654,2019-06-29,V2_111,8801046297636.0,단종,0,헤어케어,0
8655,2019-06-29,V2_112,8801046297711.0,단종,0,헤어케어,0
8656,2019-06-29,V2_114,8801046299715.0,발주가능,280,헤어케어,3
8657,2019-06-29,V2_115,8801046299722.0,단종,0,헤어케어,0
8658,2019-06-29,V2_121,8801046298473.0,발주가능,369,덴탈케어,14
8659,2019-06-29,V2_122,8801046298480.0,발주가능,0,덴탈케어,10
8660,2019-06-29,V2_127,8801046295656.0,발주가능,12,세탁세제,1
8661,2019-06-29,V2_128,8801046299357.0,발주가능,0,세탁세제,0
8662,2019-06-29,V2_130,6414100895802.0,발주가능,480,매입브랜드,2
8663,2019-06-29,V2_134,8801046979143.0,발주가능,0,주방세제,18
8664,2019-06-29,V2_135,8801046303214.0,발주가능,100,주방세제,10
8665,2019-06-29,V2_136,8801046303191.0,발주가능,0,주방세제,12
8666,2019-06-29,V2_482,8801046291542.0,발주가능,0,세탁세제,2
8667,2019-06-29,V2_142,8801046303498.0,발주가능,0,ST,0
8668,2019-06-29,V2_146,8801046283288.0,발주가능,360,세탁세제,11
8669,2019-06-29,V2_483,18801046300166.0,발주가능,0,세탁세제,1
8670,2019-06-29,V2_152,8801046308561.0,발주가능,0,주방세제,29
8671,2019-06-29,V2_154,8801046311493.0,발주가능,0,덴탈케어,20
8672,2019-06-29,V2_165,8801046314814.0,발주가능,0,ST,0
8673,2019-06-29,V2_171,8801046314838.0,발주가능,0,ST,0
8674,2019-06-29,V2_174,8801046304877.0,발주가능,32,덴탈케어,1
8675,2019-06-29,V2_176,8801046316214.0,발주가능,0,세탁세제,0
8676,2019-06-29,V2_177,8801046304853.0,발주가능,0,덴탈케어,0
8677,2019-06-29,V2_178,8801046304822.0,발주가능,0,덴탈케어,0
8678,2019-06-29,V2_181,8801046310373.0,발주가능,0,덴탈케어,0
8679,2019-06-29,V2_183,8801046288160.0,단종,0,덴탈케어,0
8680,2019-06-29,V2_187,8801046316290.0,발주가능,0,F&B,1
8681,2019-06-29,V2_189,8801046316795.0,발주가능,0,F&B,0
8682,2019-06-29,V2_191,8801046318690.0,발주가능,327,세탁세제,44
8683,2019-06-29,V2_195,8801046316573.0,발주가능,96,헤어케어,1
8684,2019-06-29,V2_196,8801046316634.0,발주가능,0,헤어케어,0
8685,2019-06-29,V2_199,8801046314234.0,발주가능,0,ST,1
8686,2019-06-29,V2_200,8801046314227.0,발주가능,0,ST,0
8687,2019-06-29,V2_472,8801046273289.0,발주가능,0,F&B,0
8688,2019-06-29,V2_205,8801046318393.0,발주가능,0,F&B,0
8689,2019-06-29,V2_208,8801046316993.0,발주가능,4,세탁세제,3
8690,2019-06-29,V2_211,8801046324332.0,발주가능,0,덴탈케어,0
8691,2019-06-29,V2_214,8801046321638.0,발주가능,20,헤어케어,0
8692,2019-06-29,V2_215,8801046321591.0,발주가능,50,헤어케어,1
8693,2019-06-29,V2_217,8801046318447.0,발주가능,15,헤어케어,0
8694,2019-06-29,V2_220,8801046318430.0,발주가능,0,헤어케어,1
8695,2019-06-29,V2_221,8801046321645.0,발주가능,90,헤어케어,1
8696,2019-06-29,V2_222,8801046320891.0,단종,0,세탁세제,0
8697,2019-06-29,V2_224,8801046320969.0,발주가능,0,세탁세제,0
8698,2019-06-29,V2_226,8801046322918.0,발주가능,0,덴탈케어,0
8699,2019-06-29,V2_227,8801046323717.0,발주가능,0,헤어케어,0
8700,2019-06-29,V2_231,8801046319963.0,발주가능,0,주방세제,0
8701,2019-06-29,V2_232,8801046318966.0,발주가능,0,주방세제,0
8702,2019-06-29,V2_474,8801046886120.0,발주가능,32,헤어케어,0
8703,2019-06-29,V2_234,8801046872758.0,발주가능,0,세탁세제,1
8704,2019-06-29,V2_236,8801046316764.0,발주가능,0,덴탈케어,3
8705,2019-06-29,V2_238,8801046872741.0,발주가능,0,세탁세제,0
8706,2019-06-29,V2_239,8801046872765.0,발주가능,0,세탁세제,0
8707,2019-06-29,V2_241,8801046319673.0,발주가능,0,덴탈케어,0
8708,2019-06-29,V2_245,8801046325568.0,발주가능,0,F&B,0
8709,2019-06-29,V2_246,8801046299234.0,발주가능,0,덴탈케어,0
8710,2019-06-29,V2_247,8801046322444.0,발주가능,0,덴탈케어,0
8711,2019-06-29,V2_249,8801046320747.0,발주가능,0,덴탈케어,0
8712,2019-06-29,V2_250,18801046326227.0,발주가능,0,F&B,0
8713,2019-06-29,V2_251,18801046326234.0,발주가능,0,F&B,0
8714,2019-06-29,V2_253,8801046304952.0,발주가능,0,ST,0
8715,2019-06-29,V2_255,8801046322574.0,발주가능,0,ST,0
8716,2019-06-29,V2_257,8801046322598.0,발주가능,0,ST,0
8717,2019-06-29,V2_261,8801046323212.0,발주가능,0,ST,0
8718,2019-06-29,V2_262,8801046304969.0,발주가능,0,ST,0
8719,2019-06-29,V2_265,18801046870089.0,발주가능,0,F&B,0
8720,2019-06-29,V2_270,8801046318706.0,발주가능,0,세탁세제,1
8721,2019-06-29,V2_272,18801046872755.0,발주가능,132,세탁세제,1
8722,2019-06-29,V2_273,18801046872748.0,발주가능,114,세탁세제,1
8723,2019-06-29,V2_274,18801046902117.0,발주가능,112,헤어케어,3
8724,2019-06-29,V2_276,18801046902100.0,발주가능,436,헤어케어,4
8725,2019-06-29,V2_277,18801046879044.0,발주가능,0,세탁세제,0
8726,2019-06-29,V2_280,18801046289232.0,발주가능,0,주방세제,0
8727,2019-06-29,V2_281,18801046308568.0,발주가능,0,주방세제,2
8728,2019-06-29,V2_282,18801046263126.0,발주가능,0,주방세제,3
8729,2019-06-29,V2_287,18801046300548.0,발주가능,0,덴탈케어,0
8730,2019-06-29,V2_289,18801046294021.0,발주가능,0,덴탈케어,0
8731,2019-06-29,V2_291,18801046318932.0,발주가능,0,주방세제,0
8732,2019-06-29,V2_292,18801046318994.0,발주가능,0,주방세제,0
8733,2019-06-29,V2_294,18801046280529.0,발주가능,0,세탁세제,0
8734,2019-06-29,V2_295,18801046283285.0,발주가능,0,세탁세제,0
8735,2019-06-29,V2_296,18801046287245.0,발주가능,0,세탁세제,0
8736,2019-06-29,V2_297,18801046879051.0,발주가능,96,세탁세제,1
8737,2019-06-29,V2_298,18801046878993.0,발주가능,0,세탁세제,5
8738,2019-06-29,V2_299,18801046879037.0,발주가능,0,세탁세제,0
8739,2019-06-29,V2_301,18801046319953.0,발주가능,0,주방세제,0
8740,2019-06-29,V2_303,18801046979508.0,발주가능,0,주방세제,1
8741,2019-06-29,V2_304,18801046979522.0,발주가능,2,주방세제,1
8742,2019-06-29,V2_306,18801046303198.0,발주가능,0,주방세제,2
8743,2019-06-29,V2_308,18801046250997.0,발주가능,40,주방세제,1
8744,2019-06-29,V2_312,18801046248581.0,발주가능,0,주방세제,0
8745,2019-06-29,V2_313,18801046311490.0,발주가능,0,덴탈케어,0
8746,2019-06-29,V2_314,18801046292102.0,발주가능,0,세탁세제,0
8747,2019-06-29,V2_317,18801046309046.0,발주가능,0,세탁세제,0
8748,2019-06-29,V2_318,18801046878931.0,발주가능,0,세탁세제,0
8749,2019-06-29,V2_524,18801046320898.0,발주가능,0,세탁세제,1
8750,2019-06-29,V2_319,18801046877927.0,발주가능,0,세탁세제,0
8751,2019-06-29,V2_320,18801046287092.0,발주가능,0,세탁세제,0
8752,2019-06-29,V2_322,18801046299354.0,발주가능,0,세탁세제,0
8753,2019-06-29,V2_328,18801046979140.0,발주가능,18,주방세제,0
8754,2019-06-29,V2_331,18801046314842.0,발주가능,0,ST,0
8755,2019-06-29,V2_332,18801046314859.0,발주가능,0,ST,0
8756,2019-06-29,V2_333,18801046314804.0,발주가능,0,ST,0
8757,2019-06-29,V2_336,18801046314781.0,발주가능,0,ST,0
8758,2019-06-29,V2_339,18801046247805.0,발주가능,0,ST,0
8759,2019-06-29,V2_342,18801046277055.0,발주가능,0,헤어케어,0
8760,2019-06-29,V2_343,18801046308575.0,발주가능,0,세탁세제,0
8761,2019-06-29,V2_344,18801046318239.0,발주가능,0,세탁세제,0
8762,2019-06-29,V2_346,18801046318697.0,발주가능,0,세탁세제,0
8763,2019-06-29,V2_347,18801046318246.0,발주가능,0,세탁세제,0
8764,2019-06-29,V2_354,18801046291259.0,발주가능,0,세탁세제,1
8765,2019-06-29,V2_356,18801046319861.0,발주가능,0,세탁세제,0
8766,2019-06-29,V2_359,18801046319267.0,발주가능,0,덴탈케어,0
8767,2019-06-29,V2_360,18801046299996.0,발주가능,0,덴탈케어,0
8768,2019-06-29,V2_364,18801046255060.0,발주가능,0,덴탈케어,0
